Player,Pos,Squad,Age,MP,Starts,Min,90s_x,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,Gls/90,Ast/90,G+A/90,G-PK/90,xG/90,xAG/90,npxG/90,npxG+xAG/90,Gls Against 90,SoTA,Saves,Save%,CS,CS%,PSxG,PSxG/SoT,GK Cmp 40y,GK 40y Att,GK Cmp 40y%,Pass Att (GK),Thr Att (GK),Launch%,AvgLen_Pass (GK),GoalKick Att,GoalKick Launch%,AvgLen_GoalKick,Opp Crosses,Crosses Stp,Crosses Stp%,#OPA,#OPA/90,AvgDist,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,Cmp_tot,Att_tot,Cmp%_tot,TotDist_Passed,PrgDist_Passed,Cmp_short,Att_short,Cmp%_short,Cmp_medium,Att_medium,Cmp%_medium,Cmp_long,Att_long,Cmp%_long,KP,1/3,PPA,CrsPA,PrgP,Live_Passes,Dead,FK,TB,Sw,Crs,TI,CK,Off,SCA,SCA90,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl,TklW,Def 3rd Tackles,Mid 3rd Tackles,Att 3rd Tackles,Tkl_Challenge,Att_Challenge,Tkl%_Challenge,Lost_Challenge,Blocks,Sh_block,Pass_block,Int,Tkl+Int,Clr,Err,90s_y,Touches,Def Pen Touches,Def 3rd Touches,Mid 3rd Touches,Att 3rd Touches,Att Pen Touches,Live_Touches,Att_takeon,Succ_takeon,Succ%_takeon,Tkld_takeon,Tkld%_takeon,Carries,TotDist_Carried,PrgDist_Carried,PrgC,1/3_carries,CPA,Mis,Dis,Rec,PrgR,Weekly Wages,Annual Wages
Danny Simpson,DF,Leicester City,30,28,27,2306.0,25.6,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,33.3,0.12,0.04,0.00,0.00,10.4,898,1195,75.1,14466,5625,456,521,87.5,332,440,75.5,75,160,46.9,4,57,7,5,54,905,288,22,2,6,23,266,0,2,15,0.59,15,0.59,11,3,0,1,0,0,0,0.00,0,0,0,0,0,0,38,22,31,6,1,22,45,48.9,23,31,19,12,34,72,132,1,25.6,1475,131,556,687,239,10,1475,17,10,58.8,7,41.2,523,2139,826,11,10,1,14,11,659,47,45000,2340000
Danny Welbeck,"FW,MF",Arsenal,26,28,12,1194.0,13.3,5,2,7,5,0,0,1,0,5.5,5.5,1.4,7.0,0.38,0.15,0.53,0.38,0.42,0.11,0.42,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,13,40.6,2.41,0.98,0.16,0.38,14.5,315,396,79.5,3792,545,213,251,84.9,78,99,78.8,2,6,33.3,13,7,9,0,23,390,6,0,2,0,2,2,0,0,42,3.17,42,3.17,27,0,3,4,8,0,5,0.38,4,0,0,0,1,0,20,13,9,5,6,4,12,33.3,8,22,1,21,11,31,13,0,13.3,548,21,51,205,297,59,548,23,14,60.9,9,39.1,378,2180,848,30,20,21,30,25,432,117,125000,6500000
Danny Williams,MF,Huddersfield,28,20,11,1124.0,12.5,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.6,0.00,0.00,0.00,0.00,0.03,0.02,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,16.7,0.96,0.16,0.00,0.00,24.8,322,426,75.6,5595,1143,140,156,89.7,143,183,78.1,29,58,50.0,4,29,4,2,27,415,9,7,3,4,8,2,0,2,12,0.96,12,0.96,9,0,0,1,1,1,1,0.08,1,0,0,0,0,0,23,14,13,9,1,7,22,31.8,15,12,2,10,26,49,27,0,12.5,564,32,167,305,106,7,564,13,10,76.9,3,23.1,298,1970,847,17,18,2,21,10,299,16,30000,1560000
Darren Fletcher,MF,Stoke City,33,27,25,2219.0,24.7,1,1,2,1,0,0,0,0,0.4,0.4,1.6,1.9,0.04,0.04,0.08,0.04,0.01,0.06,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,18.2,0.45,0.08,0.09,0.50,25.8,843,1105,76.3,16453,5280,309,374,82.6,362,420,86.2,138,241,57.3,23,77,18,3,100,1042,59,23,6,19,49,4,26,4,48,1.95,48,1.95,35,6,1,3,1,2,4,0.16,2,1,0,1,0,0,47,26,23,20,4,15,55,27.3,40,13,3,10,26,73,33,3,24.7,1284,55,250,865,187,6,1284,22,15,68.2,7,31.8,728,3242,1217,16,15,1,24,18,796,20,55000,2860000
Daryl Janmaat,DF,Watford,28,23,21,1820.0,20.2,3,0,3,3,0,0,3,0,1.8,1.8,1.0,2.8,0.15,0.00,0.15,0.15,0.09,0.05,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,10,41.7,1.19,0.49,0.13,0.30,20.3,750,1041,72.0,12214,5462,416,470,88.5,237,355,66.8,79,173,45.7,12,83,29,15,107,834,202,2,0,7,68,200,0,5,30,1.48,30,1.48,23,0,2,4,0,1,4,0.20,1,0,1,2,0,0,46,31,29,10,7,22,52,42.3,30,16,5,11,33,79,61,0,20.2,1264,76,373,587,313,21,1264,22,10,45.5,12,54.5,565,2345,1272,29,27,3,13,9,640,55,45000,2340000
David Luiz,"DF,MF",Chelsea,30,10,9,840.0,9.3,1,0,1,1,0,0,4,1,0.9,0.9,0.0,1.0,0.11,0.00,0.11,0.11,0.10,0.00,0.10,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,4,36.4,1.18,0.43,0.09,0.25,22.7,420,495,84.8,8848,2964,124,135,91.9,209,227,92.1,78,116,67.2,1,37,3,0,31,472,21,21,0,5,1,0,0,2,7,0.75,7,0.75,6,0,0,0,1,0,3,0.32,2,0,0,0,1,0,18,11,13,4,1,11,21,52.4,10,9,5,4,24,42,45,2,9.3,605,56,300,287,29,3,605,5,3,60.0,2,40.0,399,2540,1505,19,6,0,7,4,396,4,124808,6490000
David Ospina,GK,Arsenal,28,5,4,381.0,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,12,9,75.0,2,50.0,2.5,0.21,15,46,32.6,116,27,22.4,29.3,28,71.4,47.5,82,6,7.3,7,1.65,13.1,0,0,,0.00,0.00,,,,108,144,75.0,2837,2120,19,19,100.0,56,56,100.0,33,69,47.8,0,0,0,0,0,104,40,12,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4.2,147,136,147,0,0,0,147,0,0,,0,,76,521,418,0,1,1,0,0,50,0,50000,2600000
David Silva,MF,Manchester City,31,29,28,2430.0,27.0,9,11,20,9,0,0,5,0,7.2,7.2,8.4,15.6,0.33,0.41,0.74,0.33,0.27,0.31,0.27,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,20,37.0,2.00,0.74,0.17,0.45,15.9,2183,2520,86.6,31050,6817,1258,1356,92.8,751,858,87.5,80,138,58.0,61,201,87,5,337,2429,81,26,18,4,74,7,48,10,141,5.22,141,5.22,123,6,2,3,7,0,20,0.74,19,0,0,1,0,0,32,21,11,17,4,9,45,20.0,36,28,5,23,18,50,7,0,27.0,2718,22,190,1370,1176,140,2718,49,38,77.6,11,22.4,1872,11148,5448,158,133,34,32,29,2339,247,160000,8320000
David de Gea,GK,Manchester Utd,26,37,37,3330.0,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.76,140,114,80.7,18,48.6,38.5,0.28,232,613,37.8,799,147,48.6,39.6,290,77.6,55.8,483,16,3.3,21,0.57,12.8,0,0,,0.00,0.00,,,,686,1092,62.8,23707,20013,74,75,98.7,287,289,99.3,321,721,44.5,1,13,0,0,0,698,391,101,0,1,0,0,0,3,6,0.16,6,0.16,3,3,0,0,0,0,3,0.08,1,2,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,9,3,37.0,1158,1048,1156,2,0,0,1158,1,1,100.0,0,0.0,450,3332,2520,0,0,0,0,0,427,0,200000,10400000
Davide Zappacosta,"DF,MF",Chelsea,25,22,12,1098.0,12.2,1,1,2,1,0,0,0,0,1.4,1.4,1.3,2.7,0.08,0.08,0.16,0.08,0.11,0.11,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,9,36.0,2.05,0.74,0.04,0.11,20.3,514,660,77.9,7506,1763,297,322,92.2,164,215,76.3,28,49,57.1,13,11,14,13,22,526,131,2,0,0,84,128,1,3,25,2.05,25,2.05,21,1,2,1,0,0,4,0.33,3,0,1,0,0,0,26,11,14,9,3,11,25,44.0,14,11,2,9,6,32,26,0,12.2,832,20,227,254,363,45,832,37,14,37.8,23,62.2,468,3127,1658,64,29,16,21,18,512,124,70000,3640000
Davinson Sánchez,DF,Tottenham,21,31,29,2534.0,28.2,0,0,0,0,0,0,1,1,0.5,0.5,0.1,0.7,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,11.1,0.32,0.04,0.00,0.00,13.3,1677,1879,89.2,34818,13608,466,501,93.0,962,1016,94.7,241,335,71.9,4,59,2,0,82,1825,51,45,0,14,3,6,0,3,12,0.43,12,0.43,12,0,0,0,0,0,0,0.00,0,0,0,0,0,0,38,24,28,9,1,18,40,45.0,22,26,10,16,38,76,162,0,28.2,2172,146,1117,1032,40,12,2172,9,9,100.0,0,0.0,1070,4343,2237,8,8,0,8,3,1464,2,65000,3380000
Davy Klaassen,"MF,FW",Everton,24,7,3,251.0,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.00,0.00,0.00,0.00,0.03,0.04,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,100.0,0.72,0.72,0.00,0.00,25.0,80,103,77.7,1223,282,39,47,83.0,32,40,80.0,4,5,80.0,2,5,2,0,11,98,5,0,0,1,3,1,0,0,4,1.43,4,1.43,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,1,1,2,0,2,6,33.3,4,2,1,1,1,4,2,0,2.8,122,1,21,59,44,3,122,1,0,0.0,1,100.0,52,176,82,1,3,0,4,1,77,4,70000,3640000
Davy Pröpper,MF,Brighton,25,35,35,3119.0,34.7,0,4,4,0,0,0,2,1,1.9,1.9,1.4,3.4,0.00,0.12,0.12,0.00,0.06,0.04,0.06,0.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,5,13.9,1.04,0.14,0.00,0.00,22.2,1088,1405,77.4,20957,6052,410,498,82.3,488,582,83.8,157,234,67.1,19,134,17,3,188,1393,6,3,2,29,12,0,0,6,64,1.85,64,1.85,48,0,6,5,3,2,7,0.20,6,0,1,0,0,0,73,44,35,35,3,18,83,21.7,65,35,11,24,60,133,80,2,34.7,1773,100,414,1154,225,28,1773,53,36,67.9,17,32.1,892,4348,1844,20,22,3,42,23,1007,47,45000,2340000
DeAndre Yedlin,DF,Newcastle Utd,24,34,31,2845.0,31.6,0,2,2,0,0,0,5,0,0.2,0.2,2.0,2.2,0.00,0.06,0.06,0.00,0.00,0.06,0.00,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,0.19,0.00,0.00,,26.2,1032,1398,73.8,15393,6339,594,670,88.7,347,492,70.5,59,158,37.3,19,58,26,16,74,1068,327,5,2,4,73,322,0,3,55,1.74,55,1.74,48,4,1,1,1,0,2,0.06,2,0,0,0,0,0,57,33,39,14,4,26,54,48.1,28,37,7,30,44,101,114,0,31.6,1742,105,597,706,456,13,1742,46,29,63.0,17,37.0,717,3461,1830,44,51,5,24,18,818,128,30000,1560000
Dean Whitehead,MF,Huddersfield,35,4,0,71.0,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,43,51,84.3,808,221,15,17,88.2,25,30,83.3,3,4,75.0,0,3,0,0,1,49,2,1,0,0,0,1,0,0,1,1.27,1,1.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,0,0,0.8,54,1,19,34,1,0,54,0,0,,0,,37,163,60,0,0,0,0,0,41,0,10000,520000
Declan Rice,"DF,MF",West Ham,18,26,15,1430.0,15.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0.0,0.31,0.00,0.00,,21.1,457,588,77.7,8829,3396,171,191,89.5,220,254,86.6,57,119,47.9,2,34,5,0,36,568,17,9,1,1,5,7,0,3,10,0.63,10,0.63,9,1,0,0,0,0,1,0.06,1,0,0,0,0,0,36,24,25,10,1,15,25,60.0,10,19,13,6,27,63,77,1,15.9,761,91,340,380,43,4,761,3,2,66.7,1,33.3,359,2239,1164,18,14,0,5,2,401,6,1000,52000
Dejan Lovren,DF,Liverpool,28,29,24,2127.0,23.6,2,1,3,2,0,0,4,0,1.4,1.4,1.3,2.6,0.08,0.04,0.13,0.08,0.06,0.05,0.06,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,28.6,0.59,0.17,0.14,0.50,9.3,1602,1814,88.3,31489,11482,468,497,94.2,969,1053,92.0,154,242,63.6,6,97,9,2,98,1769,43,38,0,9,4,5,0,2,21,0.89,21,0.89,17,0,0,4,0,0,3,0.13,2,0,0,1,0,0,26,17,14,11,1,12,22,54.5,10,26,15,11,38,64,146,2,23.6,2073,120,922,1107,51,23,2073,1,0,0.0,1,100.0,1168,5589,3411,20,11,1,7,0,1450,7,100000,5200000
Dele Alli,"MF,FW",Tottenham,21,36,34,2958.0,32.9,9,10,19,9,0,0,7,0,9.1,9.1,8.2,17.3,0.27,0.30,0.58,0.27,0.28,0.25,0.28,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,17,24.6,2.10,0.52,0.13,0.53,15.9,985,1295,76.1,15174,4014,541,647,83.6,342,414,82.6,63,109,57.8,63,104,55,1,181,1249,37,12,15,8,18,17,4,9,133,4.05,133,4.05,104,1,5,6,14,3,19,0.58,14,0,0,3,2,0,46,30,15,21,10,8,34,23.5,26,33,7,26,19,65,22,1,32.9,1726,33,179,702,874,147,1726,105,44,41.9,61,58.1,1097,6773,2868,100,78,28,98,89,1334,359,55000,2860000
Demarai Gray,"MF,FW",Leicester City,21,35,17,1697.0,18.9,3,1,4,3,0,0,2,0,2.5,2.5,3.4,5.9,0.16,0.05,0.21,0.16,0.13,0.18,0.13,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,9,25.0,1.91,0.48,0.08,0.33,20.7,465,656,70.9,7329,1498,237,275,86.2,149,204,73.0,43,97,44.3,27,32,15,6,37,595,55,7,1,10,86,7,29,6,58,3.08,58,3.08,37,8,4,5,4,0,9,0.48,6,0,0,1,2,0,17,15,6,9,2,4,23,17.4,19,27,0,27,11,28,14,1,18.9,862,13,95,390,396,57,862,63,38,60.3,25,39.7,540,4403,2223,80,49,29,38,29,607,126,50000,2600000
Diafra Sakho,FW,West Ham,27,14,0,306.0,3.4,2,0,2,2,0,0,2,0,1.4,1.4,0.1,1.5,0.59,0.00,0.59,0.59,0.42,0.02,0.42,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,33.3,2.65,0.88,0.22,0.67,10.1,44,73,60.3,632,121,30,36,83.3,9,18,50.0,5,9,55.6,1,3,2,0,6,61,10,0,0,0,3,4,1,2,5,1.47,5,1.47,3,0,0,1,1,0,1,0.29,0,0,0,1,0,0,5,2,1,4,0,0,3,0.0,3,3,0,3,1,6,2,0,3.4,125,2,7,48,71,12,125,6,2,33.3,4,66.7,70,326,81,4,4,3,18,12,98,22,0.0,0.0
Divock Origi,FW,Liverpool,22,1,0,10.0,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,0.00,0.00,,,,1,2,50.0,23,0,0,0,,1,1,100.0,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.1,4,0,0,4,0,0,4,0,0,,0,,3,13,0,0,0,0,2,0,3,0,0.0,0.0
Dodi Lukebakio,"MF,FW",Watford,19,1,0,16.0,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.15,0.59,0.15,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,5.63,0.00,0.00,,29.6,7,8,87.5,118,55,2,2,100.0,4,4,100.0,0,1,0.0,2,2,1,1,1,7,1,0,0,0,2,0,1,0,2,11.25,2,11.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0.2,12,1,1,5,6,2,12,0,0,,0,,8,32,15,0,0,0,1,0,8,3,13096,681000
Dominic Calvert-Lewin,FW,Everton,20,32,18,1882.0,20.9,4,6,10,4,0,0,4,0,4.9,4.8,2.6,7.4,0.19,0.29,0.48,0.19,0.23,0.12,0.23,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,16,37.2,2.06,0.77,0.09,0.25,14.7,311,519,59.9,3729,901,198,302,65.6,63,112,56.3,11,24,45.8,20,13,12,6,27,505,11,0,1,1,19,4,0,3,45,2.15,45,2.15,29,0,3,5,7,1,11,0.53,6,0,1,2,2,0,15,8,5,3,7,2,15,13.3,13,13,1,12,10,25,23,1,20.9,763,22,65,303,408,77,763,43,21,48.8,22,51.2,397,2569,993,42,30,16,70,40,599,125,20000,1040000
Dominic Solanke,FW,Liverpool,19,21,5,596.0,6.6,1,1,2,1,0,0,0,0,3.5,3.5,2.6,6.1,0.15,0.15,0.30,0.15,0.53,0.40,0.53,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7,31.8,3.32,1.06,0.05,0.14,14.7,148,201,73.6,1656,386,109,133,82.0,25,36,69.4,2,4,50.0,15,8,6,0,15,193,7,0,3,0,3,0,0,1,22,3.33,22,3.33,18,0,1,2,1,0,1,0.15,1,0,0,0,0,0,7,4,0,6,1,1,4,25.0,3,5,1,4,2,9,9,0,6.6,306,9,16,120,176,53,306,14,9,64.3,5,35.7,184,843,345,15,15,5,34,17,236,48,20000,1040000
Dušan Tadić,"MF,FW",Southampton,28,36,34,2791.0,31.0,6,3,9,5,1,1,4,0,5.8,5.0,5.7,10.7,0.19,0.10,0.29,0.16,0.19,0.18,0.16,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,12,30.8,1.26,0.39,0.13,0.42,17.2,872,1255,69.5,13009,3610,479,572,83.7,274,398,68.8,64,145,44.1,59,68,56,14,167,1170,78,10,14,5,121,16,31,7,122,3.93,122,3.93,96,8,9,5,4,0,9,0.29,6,0,2,1,0,0,46,29,16,22,8,11,35,31.4,24,38,2,36,19,65,29,1,31.0,1566,21,149,633,812,107,1565,64,55,85.9,9,14.1,1097,5622,2995,113,68,23,77,69,1180,312,60000,3120000
Dwight Gayle,FW,Newcastle Utd,26,35,23,1958.0,21.8,6,3,9,6,0,0,3,0,8.3,8.3,2.0,10.4,0.28,0.14,0.41,0.28,0.38,0.09,0.38,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,21,36.8,2.62,0.97,0.11,0.29,14.3,319,444,71.8,3885,609,213,277,76.9,73,100,73.0,8,25,32.0,21,17,3,0,24,413,30,0,4,3,5,5,0,1,47,2.16,47,2.16,36,0,1,6,4,0,6,0.28,5,0,0,1,0,0,12,10,2,8,2,1,21,4.8,20,16,2,14,6,18,17,0,21.8,636,21,36,298,307,86,636,18,9,50.0,9,50.0,346,1431,649,23,18,9,54,24,476,115,40000,2080000
Eddie Nketiah,FW,Arsenal,18,3,0,20.0,0.2,0,1,1,0,0,0,0,0,0.1,0.1,0.0,0.1,0.00,4.50,4.50,0.00,0.29,0.00,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100.0,4.50,4.50,0.00,0.00,10.1,6,7,85.7,56,8,6,7,85.7,0,0,,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0.2,10,0,0,4,6,1,10,0,0,,0,,10,26,5,0,0,0,1,1,9,0,4000,208000
Eden Hazard,"FW,MF",Chelsea,26,34,28,2422.0,26.9,12,4,16,10,2,2,2,0,7.7,6.2,6.4,12.6,0.45,0.15,0.59,0.37,0.29,0.24,0.23,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,34,49.3,2.56,1.26,0.14,0.29,17.4,1168,1440,81.1,18699,5183,631,748,84.4,312,371,84.1,148,171,86.5,83,122,79,4,218,1348,83,36,4,30,51,11,25,9,205,7.61,205,7.61,143,8,31,6,17,0,19,0.71,11,0,5,1,2,0,6,3,2,3,1,3,21,14.3,18,11,0,11,3,9,0,0,26.9,1702,1,76,631,1042,162,1700,200,165,82.5,35,17.5,1300,10444,5375,201,121,70,65,77,1471,302,222865,11589000
Ederson,GK,Manchester City,23,36,36,3194.0,35.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.73,80,54,67.5,16,44.4,23.9,0.28,110,230,47.8,935,167,15.5,26.2,160,53.1,46.1,265,19,7.2,87,2.45,18.8,0,0,,0.00,0.00,,,,955,1098,87.0,23400,15983,200,201,99.5,530,536,98.9,224,357,62.7,1,9,0,0,0,879,216,56,0,9,0,0,0,3,3,0.08,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,0,0,0,0,,0,1,0,1,0,1,15,6,35.5,1156,961,1144,14,0,0,1156,1,1,100.0,0,0.0,641,3008,1941,0,0,0,3,1,624,0,65000,3380000
Edimilson Fernandes,"MF,DF",West Ham,21,14,9,845.0,9.4,0,1,1,0,0,0,1,0,0.3,0.3,0.3,0.6,0.00,0.11,0.11,0.00,0.03,0.03,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,14.3,0.75,0.11,0.00,0.00,22.6,222,288,77.1,3671,867,96,119,80.7,82,99,82.8,23,35,65.7,7,17,6,1,20,275,11,0,0,8,7,11,0,2,12,1.28,12,1.28,8,1,2,0,1,0,2,0.21,1,0,0,0,1,0,17,9,10,7,0,9,21,42.9,12,13,1,12,16,33,8,0,9.4,383,7,80,235,76,10,383,13,10,76.9,3,23.1,216,1208,500,12,6,0,19,6,233,28,30000,1560000
Eldin Jakupović,GK,Leicester City,32,2,2,180.0,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,13,8,53.8,0,0.0,4.6,0.39,16,36,44.4,41,12,56.1,45.4,14,92.9,61.8,24,0,0.0,8,4.00,20.1,0,0,,0.00,0.00,,,,35,56,62.5,1424,1247,0,0,,13,13,100.0,22,42,52.4,0,1,0,0,0,36,19,5,0,0,0,0,0,1,2,1.00,2,1.00,2,0,0,0,0,0,1,0.50,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,2.0,66,55,66,0,0,0,66,0,0,,0,,32,242,188,0,0,0,0,0,12,0,23000,1196000
